image_id,class_id,super_class_id,path,image_path,source_split
91244,16798,7,lamp_final/271947459247_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/271947459247_3.JPG,test
78309,14420,4,coffee_maker_final/281729909481_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/coffee_maker_final/281729909481_0.JPG,test
90666,16692,7,lamp_final/271477720370_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/271477720370_1.JPG,test
35458,6244,8,mug_final/111727168067_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/111727168067_0.JPG,train
53581,10046,11,table_final/181601152598_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/181601152598_2.JPG,train
94141,17312,7,lamp_final/361314569769_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/361314569769_0.JPG,test
53031,9931,11,table_final/171567943904_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/171567943904_0.JPG,train
36477,6451,8,mug_final/131564908373_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/131564908373_0.JPG,train
38026,6762,8,mug_final/161778680978_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/161778680978_1.JPG,train
109406,20359,10,stapler_final/360706805560_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/360706805560_1.JPG,test
94325,17346,7,lamp_final/371240604333_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/371240604333_5.JPG,test
114503,21487,11,table_final/331404981326_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/331404981326_2.JPG,test
101548,18718,8,mug_final/371408067243_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/371408067243_0.JPG,test
47475,8761,10,stapler_final/161782782043_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/161782782043_4.JPG,train
15361,2579,3,chair_final/221618756902_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/221618756902_3.JPG,train
39927,7132,8,mug_final/191644722121_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/191644722121_2.JPG,train
49532,9166,10,stapler_final/231594806949_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/231594806949_1.JPG,train
107276,19890,10,stapler_final/271888537558_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/271888537558_4.JPG,test
27433,4813,6,kettle_final/181832066656_10.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/181832066656_10.JPG,train
42970,7737,9,sofa_final/141678486577_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/141678486577_3.JPG,train
56079,10614,12,toaster_final/121727245887_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/121727245887_3.JPG,train
43548,7870,9,sofa_final/161757790375_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/161757790375_1.JPG,train
57883,10989,12,toaster_final/171872196969_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/171872196969_3.JPG,train
42370,7602,9,sofa_final/121668598610_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/121668598610_0.JPG,train
8447,1322,2,cabinet_final/191545152999_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/191545152999_4.JPG,train
18679,3202,4,coffee_maker_final/161796285000_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/coffee_maker_final/161796285000_3.JPG,train
104240,19241,9,sofa_final/281764331892_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/281764331892_1.JPG,test
56342,10680,12,toaster_final/131567252834_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131567252834_1.JPG,train
80285,14784,4,coffee_maker_final/361123558710_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/coffee_maker_final/361123558710_3.JPG,test
45704,8383,10,stapler_final/111736588001_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/111736588001_1.JPG,train
46798,8618,10,stapler_final/151503014243_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/151503014243_0.JPG,train
82544,15214,5,fan_final/301701838845_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/fan_final/301701838845_0.JPG,test
90741,16706,7,lamp_final/271642097619_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/271642097619_3.JPG,test
59633,11333,1,bicycle_final/252010845997_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/252010845997_4.JPG,test
66324,12341,2,cabinet_final/281748006898_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/281748006898_1.JPG,test
94099,17307,7,lamp_final/361287484136_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/361287484136_1.JPG,test
111415,20836,11,table_final/261687552998_6.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/261687552998_6.JPG,test
43118,7769,9,sofa_final/151180056470_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/151180056470_1.JPG,train
113714,21327,11,table_final/311201232282_6.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/311201232282_6.JPG,test
9968,1554,2,cabinet_final/231280604228_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/231280604228_3.JPG,train
84924,15647,6,kettle_final/252061754176_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/252061754176_2.JPG,test
52341,9781,11,table_final/161479528183_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/161479528183_2.JPG,train
43826,7945,9,sofa_final/171342976255_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/171342976255_0.JPG,train
111505,20852,11,table_final/261688056328_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/261688056328_2.JPG,test
49914,9244,11,table_final/111520555889_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/111520555889_0.JPG,train
50123,9287,11,table_final/111536946108_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/111536946108_4.JPG,train
101910,18792,8,mug_final/391221586504_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/391221586504_1.JPG,test
77924,14330,4,coffee_maker_final/271847185890_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/coffee_maker_final/271847185890_3.JPG,test
53258,9987,11,table_final/181578092504_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/181578092504_1.JPG,train
24711,4296,6,kettle_final/121731433292_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/121731433292_3.JPG,train
64308,12001,2,cabinet_final/252030853806_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/252030853806_1.JPG,test
36534,6464,8,mug_final/131569105700_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/131569105700_4.JPG,train
38750,6900,8,mug_final/171876808782_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/171876808782_0.JPG,train
4437,629,2,cabinet_final/111729159539_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/111729159539_1.JPG,train
44476,8104,9,sofa_final/181419097199_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/181419097199_0.JPG,train
98895,18201,8,mug_final/291534171157_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/291534171157_3.JPG,test
76788,14117,4,coffee_maker_final/251929119053_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/coffee_maker_final/251929119053_3.JPG,test
75450,13876,3,chair_final/380181991344_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/380181991344_1.JPG,test
82824,15263,5,fan_final/321726959282_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/fan_final/321726959282_4.JPG,test
16920,2874,4,coffee_maker_final/121733981092_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/coffee_maker_final/121733981092_0.JPG,train
43912,7975,9,sofa_final/171575867852_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/171575867852_2.JPG,train
70264,12942,3,chair_final/251728164811_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/251728164811_4.JPG,test
6179,954,2,cabinet_final/151739170527_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/151739170527_0.JPG,train
37230,6602,8,mug_final/151572354127_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/151572354127_2.JPG,train
52382,9789,11,table_final/161489636957_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/161489636957_2.JPG,train
98503,18133,8,mug_final/291395328708_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/291395328708_2.JPG,test
69752,12860,2,cabinet_final/400296585164_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/400296585164_1.JPG,test
90736,16705,7,lamp_final/271638569965_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/271638569965_2.JPG,test
2308,331,1,bicycle_final/171852637421_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/171852637421_2.JPG,train
29968,5276,7,lamp_final/121714921184_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/121714921184_0.JPG,train
41369,7415,8,mug_final/231132194798_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/231132194798_3.JPG,train
35726,6293,8,mug_final/121183519681_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/121183519681_1.JPG,train
24845,4322,6,kettle_final/131219168174_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131219168174_1.JPG,train
70465,12975,3,chair_final/251733097582_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/251733097582_1.JPG,test
44058,8010,9,sofa_final/171810931574_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/171810931574_0.JPG,train
99018,18224,8,mug_final/301155528611_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/301155528611_3.JPG,test
18867,3234,4,coffee_maker_final/171851846327_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/coffee_maker_final/171851846327_4.JPG,train
83018,15301,5,fan_final/331496688052_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/fan_final/331496688052_2.JPG,test
45818,8409,10,stapler_final/121393945172_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/121393945172_1.JPG,train
88314,16279,6,kettle_final/371351391670_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/371351391670_0.JPG,test
5057,724,2,cabinet_final/121721231166_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/121721231166_3.JPG,train
78176,14384,4,coffee_maker_final/271958586476_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/coffee_maker_final/271958586476_1.JPG,test
102465,18907,9,sofa_final/221831542473_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/221831542473_0.JPG,test
119422,22503,12,toaster_final/371326265661_8.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/371326265661_8.JPG,test
77756,14294,4,coffee_maker_final/262008220745_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/coffee_maker_final/262008220745_2.JPG,test
4024,551,1,bicycle_final/231637786991_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/231637786991_1.JPG,train
38060,6768,8,mug_final/161781216348_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/161781216348_3.JPG,train
44443,8088,9,sofa_final/181409437011_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/181409437011_2.JPG,train
78923,14537,4,coffee_maker_final/301489567685_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/coffee_maker_final/301489567685_4.JPG,test
107155,19863,10,stapler_final/271097370973_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/271097370973_1.JPG,test
59199,11247,12,toaster_final/201407669024_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/201407669024_1.JPG,train
117129,22025,12,toaster_final/271949628472_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/271949628472_3.JPG,test
119130,22438,12,toaster_final/361346664241_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/361346664241_3.JPG,test
25120,4372,6,kettle_final/131578328764_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131578328764_1.JPG,train
39885,7124,8,mug_final/191633262885_6.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/191633262885_6.JPG,train
21750,3737,5,fan_final/131563194964_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/fan_final/131563194964_3.JPG,train
82960,15291,5,fan_final/321836114610_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/fan_final/321836114610_3.JPG,test
103666,19129,9,sofa_final/271053112365_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/271053112365_5.JPG,test
30002,5283,7,lamp_final/121716923183_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/121716923183_0.JPG,train
42788,7702,9,sofa_final/131558207384_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/131558207384_1.JPG,train
107657,19966,10,stapler_final/281747743398_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/281747743398_0.JPG,test
104180,19229,9,sofa_final/281762140276_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/281762140276_3.JPG,test
17228,2931,4,coffee_maker_final/131581003192_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/coffee_maker_final/131581003192_3.JPG,train
72324,13309,3,chair_final/281508765685_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/281508765685_1.JPG,test
109689,20429,10,stapler_final/380236969946_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/380236969946_0.JPG,test
112916,21156,11,table_final/291307512559_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/291307512559_1.JPG,test
28810,5072,6,kettle_final/221857176660_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/221857176660_2.JPG,train
92636,17040,7,lamp_final/301688595773_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/301688595773_2.JPG,test
75079,13795,3,chair_final/361123985436_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/361123985436_1.JPG,test
76065,13973,3,chair_final/400683697826_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/400683697826_3.JPG,test
54326,10206,11,table_final/201231313879_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/201231313879_0.JPG,train
99766,18357,8,mug_final/311398455248_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/311398455248_2.JPG,test
40120,7167,8,mug_final/191656760638_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/191656760638_3.JPG,train
71084,13080,3,chair_final/261673537758_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/261673537758_1.JPG,test
8379,1311,2,cabinet_final/181827010267_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/181827010267_5.JPG,train
101364,18680,8,mug_final/361359362750_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/361359362750_0.JPG,test
58089,11025,12,toaster_final/171893946801_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/171893946801_2.JPG,train
109195,20303,10,stapler_final/331623895558_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/331623895558_0.JPG,test
103894,19176,9,sofa_final/271946522019_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/271946522019_0.JPG,test
103116,19029,9,sofa_final/252039470678_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/252039470678_0.JPG,test
72132,13275,3,chair_final/281503155470_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/281503155470_1.JPG,test
54324,10205,11,table_final/201230832704_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/201230832704_3.JPG,train
107568,19949,10,stapler_final/281601255484_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/281601255484_2.JPG,test
35631,6274,8,mug_final/111736948214_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/111736948214_1.JPG,train
30751,5398,7,lamp_final/131573021675_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/131573021675_3.JPG,train
89741,16531,7,lamp_final/252048124579_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/252048124579_5.JPG,test
25409,4430,6,kettle_final/141742241752_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141742241752_1.JPG,train
43918,7977,9,sofa_final/171614407817_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/171614407817_2.JPG,train
49174,9093,10,stapler_final/221747365426_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/221747365426_1.JPG,train
28359,4988,6,kettle_final/221352308349_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/221352308349_1.JPG,train
25707,4486,6,kettle_final/151733797162_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151733797162_1.JPG,train
66074,12305,2,cabinet_final/281668870667_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/281668870667_2.JPG,test
113650,21316,11,table_final/311194069261_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/311194069261_0.JPG,test
105038,19433,9,sofa_final/321796741823_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/321796741823_2.JPG,test
118213,22240,12,toaster_final/301713571493_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/301713571493_3.JPG,test
104366,19275,9,sofa_final/291461518102_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/291461518102_0.JPG,test
6285,977,2,cabinet_final/151753493328_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/151753493328_4.JPG,train
3911,536,1,bicycle_final/231576433314_10.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/231576433314_10.JPG,train
41314,7406,8,mug_final/221848513610_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/221848513610_3.JPG,train
75097,13803,3,chair_final/361123986589_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/361123986589_1.JPG,test
103047,19015,9,sofa_final/252027110580_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/252027110580_3.JPG,test
61936,11675,1,bicycle_final/311415103958_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/311415103958_0.JPG,test
102646,18944,9,sofa_final/231395855930_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/231395855930_2.JPG,test
119928,22606,12,toaster_final/400814019931_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/400814019931_0.JPG,test
