image_id,class_id,super_class_id,path,image_path,source_split,exists
24760,4305,6,kettle_final/121733051153_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/121733051153_2.JPG,train,True
24783,4308,6,kettle_final/121733460755_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/121733460755_2.JPG,train,True
24789,4309,6,kettle_final/121733700587_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/121733700587_4.JPG,train,True
24832,4318,6,kettle_final/121735189151_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/121735189151_2.JPG,train,True
24840,4320,6,kettle_final/131028046070_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131028046070_1.JPG,train,True
24842,4321,6,kettle_final/131106389360_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131106389360_0.JPG,train,True
24844,4322,6,kettle_final/131219168174_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131219168174_0.JPG,train,True
24889,4327,6,kettle_final/131360792874_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131360792874_0.JPG,train,True
24896,4328,6,kettle_final/131370004172_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131370004172_3.JPG,train,True
24899,4329,6,kettle_final/131429001476_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131429001476_1.JPG,train,True
24901,4330,6,kettle_final/131452020412_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131452020412_1.JPG,train,True
24903,4331,6,kettle_final/131452033282_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131452033282_1.JPG,train,True
24911,4332,6,kettle_final/131457586065_6.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131457586065_6.JPG,train,True
24938,4336,6,kettle_final/131498040463_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131498040463_0.JPG,train,True
24959,4341,6,kettle_final/131526643517_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131526643517_5.JPG,train,True
24965,4342,6,kettle_final/131530008488_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131530008488_5.JPG,train,True
24971,4343,6,kettle_final/131533218437_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131533218437_4.JPG,train,True
24975,4345,6,kettle_final/131540125974_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131540125974_0.JPG,train,True
24998,4349,6,kettle_final/131556317672_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131556317672_1.JPG,train,True
25002,4350,6,kettle_final/131557019781_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131557019781_2.JPG,train,True
25015,4352,6,kettle_final/131560898317_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131560898317_1.JPG,train,True
25026,4354,6,kettle_final/131564933316_6.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131564933316_6.JPG,train,True
25033,4355,6,kettle_final/131565332819_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131565332819_4.JPG,train,True
25040,4356,6,kettle_final/131566458177_6.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131566458177_6.JPG,train,True
25050,4358,6,kettle_final/131568195548_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131568195548_2.JPG,train,True
25059,4361,6,kettle_final/131571509230_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131571509230_0.JPG,train,True
25067,4363,6,kettle_final/131574828758_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131574828758_1.JPG,train,True
25076,4364,6,kettle_final/131575692033_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131575692033_4.JPG,train,True
25094,4367,6,kettle_final/131576681220_8.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131576681220_8.JPG,train,True
25096,4368,6,kettle_final/131576682294_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131576682294_0.JPG,train,True
25109,4369,6,kettle_final/131577127649_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131577127649_2.JPG,train,True
25112,4370,6,kettle_final/131577150783_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131577150783_2.JPG,train,True
25120,4372,6,kettle_final/131578328764_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131578328764_1.JPG,train,True
25136,4376,6,kettle_final/131579924556_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131579924556_1.JPG,train,True
25141,4377,6,kettle_final/131580004239_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131580004239_1.JPG,train,True
25152,4379,6,kettle_final/131580525544_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131580525544_5.JPG,train,True
25165,4381,6,kettle_final/131582715416_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131582715416_4.JPG,train,True
25178,4384,6,kettle_final/131583359195_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131583359195_1.JPG,train,True
25188,4387,6,kettle_final/141122444796_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141122444796_1.JPG,train,True
25191,4388,6,kettle_final/141249416677_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141249416677_2.JPG,train,True
25212,4392,6,kettle_final/141477530660_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141477530660_2.JPG,train,True
25220,4394,6,kettle_final/141545857013_10.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141545857013_10.JPG,train,True
25235,4395,6,kettle_final/141550615006_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141550615006_5.JPG,train,True
25238,4396,6,kettle_final/141601697663_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141601697663_0.JPG,train,True
25242,4397,6,kettle_final/141603916271_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141603916271_1.JPG,train,True
25273,4403,6,kettle_final/141650822094_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141650822094_1.JPG,train,True
25276,4404,6,kettle_final/141658395255_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141658395255_2.JPG,train,True
25300,4408,6,kettle_final/141694706866_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141694706866_0.JPG,train,True
25310,4410,6,kettle_final/141719813570_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141719813570_3.JPG,train,True
25323,4413,6,kettle_final/141726162772_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141726162772_1.JPG,train,True
25330,4415,6,kettle_final/141729025186_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141729025186_0.JPG,train,True
25351,4418,6,kettle_final/141733689389_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141733689389_0.JPG,train,True
25362,4420,6,kettle_final/141734401781_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141734401781_3.JPG,train,True
25398,4427,6,kettle_final/141741613477_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141741613477_0.JPG,train,True
25400,4428,6,kettle_final/141741649313_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141741649313_0.JPG,train,True
25409,4430,6,kettle_final/141742241752_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141742241752_1.JPG,train,True
25418,4434,6,kettle_final/141744313298_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141744313298_0.JPG,train,True
25431,4436,6,kettle_final/141745039491_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141745039491_5.JPG,train,True
25439,4437,6,kettle_final/141746131393_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141746131393_4.JPG,train,True
25449,4438,6,kettle_final/141746164795_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141746164795_2.JPG,train,True
25466,4440,6,kettle_final/141746905195_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141746905195_1.JPG,train,True
25472,4441,6,kettle_final/141747065010_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141747065010_3.JPG,train,True
25502,4445,6,kettle_final/141749012748_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141749012748_5.JPG,train,True
25523,4448,6,kettle_final/141749256361_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141749256361_1.JPG,train,True
25530,4449,6,kettle_final/150608957648_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/150608957648_0.JPG,train,True
25536,4450,6,kettle_final/151174907783_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151174907783_0.JPG,train,True
25553,4454,6,kettle_final/151307276946_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151307276946_2.JPG,train,True
25561,4456,6,kettle_final/151311428036_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151311428036_0.JPG,train,True
25568,4458,6,kettle_final/151336696012_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151336696012_3.JPG,train,True
25576,4459,6,kettle_final/151380676393_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151380676393_3.JPG,train,True
25591,4464,6,kettle_final/151429116651_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151429116651_0.JPG,train,True
25607,4467,6,kettle_final/151540112233_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151540112233_5.JPG,train,True
25620,4470,6,kettle_final/151613289559_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151613289559_0.JPG,train,True
25631,4473,6,kettle_final/151649026626_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151649026626_4.JPG,train,True
25639,4474,6,kettle_final/151657394602_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151657394602_3.JPG,train,True
25643,4475,6,kettle_final/151670677111_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151670677111_3.JPG,train,True
25662,4480,6,kettle_final/151697536071_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151697536071_0.JPG,train,True
25677,4482,6,kettle_final/151711316071_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151711316071_1.JPG,train,True
25696,4484,6,kettle_final/151727108390_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151727108390_3.JPG,train,True
25706,4486,6,kettle_final/151733797162_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151733797162_0.JPG,train,True
25717,4488,6,kettle_final/151746782064_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151746782064_0.JPG,train,True
25748,4495,6,kettle_final/151759717191_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151759717191_3.JPG,train,True
25785,4504,6,kettle_final/151765388133_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151765388133_0.JPG,train,True
25790,4505,6,kettle_final/151766510823_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151766510823_2.JPG,train,True
25792,4506,6,kettle_final/151768213912_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151768213912_1.JPG,train,True
25794,4507,6,kettle_final/151770007450_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151770007450_1.JPG,train,True
25798,4508,6,kettle_final/151771728157_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151771728157_2.JPG,train,True
25814,4511,6,kettle_final/151773994396_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151773994396_3.JPG,train,True
25816,4512,6,kettle_final/151774457409_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151774457409_1.JPG,train,True
25836,4514,6,kettle_final/151775397353_9.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151775397353_9.JPG,train,True
25863,4520,6,kettle_final/151777880371_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151777880371_1.JPG,train,True
25867,4521,6,kettle_final/151777917907_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151777917907_2.JPG,train,True
25876,4522,6,kettle_final/151777925263_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151777925263_5.JPG,train,True
25879,4523,6,kettle_final/151777941018_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151777941018_1.JPG,train,True
25885,4524,6,kettle_final/151778139102_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151778139102_3.JPG,train,True
25887,4525,6,kettle_final/151778626143_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151778626143_1.JPG,train,True
25896,4527,6,kettle_final/151778858730_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151778858730_4.JPG,train,True
25905,4529,6,kettle_final/151779560700_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151779560700_0.JPG,train,True
25912,4530,6,kettle_final/151779768341_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151779768341_4.JPG,train,True
25952,4536,6,kettle_final/151781056823_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151781056823_2.JPG,train,True
25958,4537,6,kettle_final/151781060997_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151781060997_4.JPG,train,True
25963,4538,6,kettle_final/151781145428_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151781145428_2.JPG,train,True
25980,4541,6,kettle_final/151781433841_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151781433841_0.JPG,train,True
26001,4545,6,kettle_final/151783511843_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151783511843_0.JPG,train,True
26013,4547,6,kettle_final/151783734154_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151783734154_5.JPG,train,True
26020,4548,6,kettle_final/151783846565_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151783846565_5.JPG,train,True
26023,4549,6,kettle_final/151784487234_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151784487234_1.JPG,train,True
26027,4550,6,kettle_final/151784927633_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151784927633_3.JPG,train,True
26033,4552,6,kettle_final/161038744200_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161038744200_3.JPG,train,True
26037,4553,6,kettle_final/161102143418_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161102143418_0.JPG,train,True
26044,4555,6,kettle_final/161507684626_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161507684626_3.JPG,train,True
26058,4559,6,kettle_final/161584635051_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161584635051_0.JPG,train,True
26071,4561,6,kettle_final/161603719518_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161603719518_4.JPG,train,True
26090,4563,6,kettle_final/161615507543_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161615507543_1.JPG,train,True
26096,4564,6,kettle_final/161628096491_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161628096491_4.JPG,train,True
26120,4569,6,kettle_final/161730294698_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161730294698_1.JPG,train,True
26133,4570,6,kettle_final/161730316728_6.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161730316728_6.JPG,train,True
26154,4574,6,kettle_final/161741807937_6.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161741807937_6.JPG,train,True
26156,4575,6,kettle_final/161743974648_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161743974648_0.JPG,train,True
26173,4578,6,kettle_final/161764739609_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161764739609_1.JPG,train,True
26186,4579,6,kettle_final/161766042991_8.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161766042991_8.JPG,train,True
26188,4580,6,kettle_final/161766833136_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161766833136_0.JPG,train,True
26211,4583,6,kettle_final/161772999488_7.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161772999488_7.JPG,train,True
26223,4585,6,kettle_final/161775061824_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161775061824_3.JPG,train,True
26224,4586,6,kettle_final/161776292323_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161776292323_0.JPG,train,True
26229,4587,6,kettle_final/161776374464_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161776374464_2.JPG,train,True
26235,4588,6,kettle_final/161776518951_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161776518951_3.JPG,train,True
26253,4590,6,kettle_final/161777261323_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161777261323_2.JPG,train,True
26259,4592,6,kettle_final/161779449733_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161779449733_0.JPG,train,True
26273,4594,6,kettle_final/161781878757_6.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161781878757_6.JPG,train,True
26298,4597,6,kettle_final/161782738544_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161782738544_2.JPG,train,True
26312,4601,6,kettle_final/161784763770_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161784763770_0.JPG,train,True
26324,4603,6,kettle_final/161785538406_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161785538406_1.JPG,train,True
26325,4604,6,kettle_final/161786166974_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161786166974_0.JPG,train,True
26345,4606,6,kettle_final/161786892104_6.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161786892104_6.JPG,train,True
26349,4607,6,kettle_final/161787150159_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161787150159_1.JPG,train,True
26352,4608,6,kettle_final/161791037395_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161791037395_2.JPG,train,True
26368,4611,6,kettle_final/161791484208_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161791484208_5.JPG,train,True
26381,4614,6,kettle_final/161792253443_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161792253443_0.JPG,train,True
26392,4616,6,kettle_final/161792610134_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161792610134_2.JPG,train,True
26396,4617,6,kettle_final/161792796633_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/161792796633_2.JPG,train,True
