image_id,class_id,super_class_id,path,image_path,source_split,exists,blur_score,jpeg_score,blur_flag,jpeg_flag
30543,5365,7,lamp_final/131566085788_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/131566085788_0.JPG,train,True,70.02763938903809,2.259158134460449,False,False
30548,5366,7,lamp_final/131567963976_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/131567963976_3.JPG,train,True,90.07649797922932,3.647099494934082,False,False
30563,5368,7,lamp_final/131568706238_6.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/131568706238_6.JPG,train,True,6.017747947827286,1.3960858583450317,True,False
30578,5371,7,lamp_final/131569029053_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/131569029053_0.JPG,train,True,67.80532370951227,2.7739908695220947,False,False
30590,5373,7,lamp_final/131569440627_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/131569440627_2.JPG,train,True,114.86172103881836,1.4787079095840454,False,False
30592,5374,7,lamp_final/131569600895_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/131569600895_1.JPG,train,True,38.598119400362435,2.7348151206970215,True,False
30605,5378,7,lamp_final/131569900653_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/131569900653_0.JPG,train,True,76.42708917216434,3.7344017028808594,False,False
30623,5379,7,lamp_final/131569968995_7.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/131569968995_7.JPG,train,True,887.036613526559,13.612144470214844,False,True
30697,5390,7,lamp_final/131571441925_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/131571441925_2.JPG,train,True,61.99323285467072,4.827336311340332,False,False
30713,5391,7,lamp_final/131571463470_6.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/131571463470_6.JPG,train,True,24.063145939234847,1.6593928337097168,True,False
30742,5396,7,lamp_final/131572761088_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/131572761088_0.JPG,train,True,122.0497243995119,4.503715515136719,False,False
30751,5398,7,lamp_final/131573021675_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/131573021675_3.JPG,train,True,86.40183002708682,2.794017791748047,False,False
30759,5400,7,lamp_final/140761780364_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/140761780364_2.JPG,train,True,137.57847222349525,3.662193775177002,False,False
30761,5401,7,lamp_final/141055690818_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141055690818_1.JPG,train,True,4.561610712190332,0.5282604098320007,True,False
30767,5402,7,lamp_final/141073709841_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141073709841_1.JPG,train,True,139.8499910026759,2.5957820415496826,False,False
30773,5403,7,lamp_final/141271668115_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141271668115_0.JPG,train,True,98.03626367022392,2.624464511871338,False,False
30790,5405,7,lamp_final/141368608278_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141368608278_0.JPG,train,True,78.94470596255108,2.0673699378967285,False,False
30837,5413,7,lamp_final/141561050471_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141561050471_2.JPG,train,True,131.2897106862126,3.1910240650177,False,False
30838,5414,7,lamp_final/141562709745_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141562709745_0.JPG,train,True,215.72509516123606,3.655674934387207,False,False
30848,5415,7,lamp_final/141591020698_6.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141591020698_6.JPG,train,True,1.686685562133789,0.3032572567462921,True,False
30854,5416,7,lamp_final/141631348669_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141631348669_2.JPG,train,True,80.25856657875313,2.9323489665985107,False,False
30858,5417,7,lamp_final/141633839945_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141633839945_2.JPG,train,True,194.3285625853825,3.5727715492248535,False,False
30892,5423,7,lamp_final/141678114822_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141678114822_3.JPG,train,True,276.46076392066607,4.435520172119141,False,False
30917,5426,7,lamp_final/141696287400_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141696287400_3.JPG,train,True,50.747534741479285,1.865999460220337,False,False
30924,5427,7,lamp_final/141697894434_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141697894434_0.JPG,train,True,21.104475021362305,0.5920929312705994,True,False
30932,5428,7,lamp_final/141715786157_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141715786157_4.JPG,train,True,18.45724105834961,1.052649736404419,True,False
30939,5429,7,lamp_final/141719843435_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141719843435_1.JPG,train,True,11.695629119782097,0.9103561639785767,True,False
30952,5430,7,lamp_final/141720705560_7.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141720705560_7.JPG,train,True,391.10314910267573,12.628890991210938,False,True
30959,5431,7,lamp_final/141722181630_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141722181630_4.JPG,train,True,25.26460773704781,2.0598671436309814,True,False
30961,5432,7,lamp_final/141722817674_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141722817674_1.JPG,train,True,1.2686595916748047,0.23594748973846436,True,False
30991,5435,7,lamp_final/141725856152_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141725856152_3.JPG,train,True,27.989557864661876,2.8263425827026367,True,False
31013,5438,7,lamp_final/141730110294_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141730110294_1.JPG,train,True,146.97559909448944,4.801751613616943,False,False
31044,5443,7,lamp_final/141730644570_8.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141730644570_8.JPG,train,True,45.080992502306216,1.7667526006698608,True,False
31050,5444,7,lamp_final/141732137482_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141732137482_5.JPG,train,True,4.656118062428707,0.4986433684825897,True,False
31077,5447,7,lamp_final/141733274055_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141733274055_3.JPG,train,True,51.3639362365492,2.390820264816284,False,False
31083,5448,7,lamp_final/141734039149_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141734039149_3.JPG,train,True,101.99857578550139,2.3436946868896484,False,False
31092,5450,7,lamp_final/141734683796_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141734683796_1.JPG,train,True,80.04251380801452,2.543252944946289,False,False
31097,5451,7,lamp_final/141735607870_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141735607870_0.JPG,train,True,11.784408569335938,0.6148614287376404,True,False
31124,5453,7,lamp_final/141735890576_9.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141735890576_9.JPG,train,True,22.88147727190517,1.355086088180542,True,False
31131,5455,7,lamp_final/141736621431_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141736621431_1.JPG,train,True,118.51585931023631,4.4788103103637695,False,False
31141,5457,7,lamp_final/141737542760_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141737542760_0.JPG,train,True,30.31468836220544,2.375880718231201,True,False
31150,5459,7,lamp_final/141738074421_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141738074421_3.JPG,train,True,4.27273505189626,0.646483302116394,True,False
31156,5460,7,lamp_final/141738273570_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141738273570_4.JPG,train,True,62.71941940961337,1.942964792251587,False,False
31190,5464,7,lamp_final/150977495006_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/150977495006_4.JPG,train,True,154.80604554524484,5.438826560974121,False,False
31194,5465,7,lamp_final/151049448235_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151049448235_3.JPG,train,True,75.66128401042883,2.021801471710205,False,False
31203,5468,7,lamp_final/151263311137_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151263311137_1.JPG,train,True,160.74443142788206,2.798593521118164,False,False
31218,5470,7,lamp_final/151347443990_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151347443990_5.JPG,train,True,30.31659030022911,1.6149460077285767,True,False
31248,5476,7,lamp_final/151438953493_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151438953493_1.JPG,train,True,17.295706748888733,1.0020530223846436,True,False
31257,5479,7,lamp_final/151485757719_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151485757719_2.JPG,train,True,33.38014824953463,1.4846076965332031,True,False
31281,5484,7,lamp_final/151577657382_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151577657382_4.JPG,train,True,17.06984901323085,1.3372677564620972,True,False
31312,5490,7,lamp_final/151616386667_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151616386667_1.JPG,train,True,105.97510018903353,4.2375383377075195,False,False
31333,5495,7,lamp_final/151623577331_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151623577331_4.JPG,train,True,28.208267701145814,2.3643500804901123,True,False
31356,5500,7,lamp_final/151643211569_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151643211569_0.JPG,train,True,20.4613122938963,1.4106714725494385,True,False
31360,5501,7,lamp_final/151644735879_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151644735879_1.JPG,train,True,357.2851632287665,7.088509559631348,False,False
31368,5502,7,lamp_final/151646717559_7.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151646717559_7.JPG,train,True,101.92789268487832,1.798924207687378,False,False
31381,5504,7,lamp_final/151662226367_8.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151662226367_8.JPG,train,True,383.4150852303331,5.52495002746582,False,False
31383,5505,7,lamp_final/151662744476_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151662744476_0.JPG,train,True,15.027214080869687,0.8394083380699158,True,False
31410,5508,7,lamp_final/151687114815_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151687114815_5.JPG,train,True,81.01430505036419,3.8839502334594727,False,False
31415,5509,7,lamp_final/151687239919_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151687239919_4.JPG,train,True,41.99948875195332,2.1899027824401855,True,False
31436,5514,7,lamp_final/151704818575_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151704818575_0.JPG,train,True,108.22430519231746,3.673558235168457,False,False
31441,5515,7,lamp_final/151721363879_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151721363879_0.JPG,train,True,65.26352700606883,1.5836797952651978,False,False
31453,5517,7,lamp_final/151725069982_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151725069982_5.JPG,train,True,157.00729370117188,6.013848781585693,False,False
31462,5519,7,lamp_final/151727527679_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151727527679_0.JPG,train,True,7.67192929556677,1.262249231338501,True,False
31466,5520,7,lamp_final/151729692812_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151729692812_1.JPG,train,True,245.98487662532352,3.1781225204467773,False,False
31478,5521,7,lamp_final/151731940267_7.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151731940267_7.JPG,train,True,21.503573434873797,1.6983065605163574,True,False
31507,5527,7,lamp_final/151745608160_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151745608160_3.JPG,train,True,97.63591436061245,3.6362366676330566,False,False
31511,5528,7,lamp_final/151745788668_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151745788668_2.JPG,train,True,11.347011040895188,0.8178821206092834,True,False
31571,5539,7,lamp_final/151753219327_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151753219327_3.JPG,train,True,26.40587696369496,2.343801975250244,True,False
31581,5540,7,lamp_final/151756065646_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151756065646_5.JPG,train,True,60.29014547836929,3.033081531524658,False,False
31586,5541,7,lamp_final/151759779538_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151759779538_0.JPG,train,True,113.77187313273683,3.1287899017333984,False,False
31594,5543,7,lamp_final/151761401320_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151761401320_0.JPG,train,True,41.18343734513837,1.5369787216186523,True,False
31610,5547,7,lamp_final/151762224010_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151762224010_0.JPG,train,True,31.48631381023642,0.9087298512458801,True,False
31617,5548,7,lamp_final/151762230644_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151762230644_4.JPG,train,True,14.630984306072605,1.9509527683258057,True,False
31632,5550,7,lamp_final/151763218753_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151763218753_2.JPG,train,True,31.942034207971,1.8123726844787598,True,False
31637,5551,7,lamp_final/151763254099_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151763254099_1.JPG,train,True,104.19837379455566,3.128664016723633,False,False
31648,5552,7,lamp_final/151764768746_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151764768746_3.JPG,train,True,30.58213547611212,3.012338161468506,True,False
31660,5553,7,lamp_final/151765269044_7.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151765269044_7.JPG,train,True,84.25648219736956,3.9338974952697754,False,False
31667,5555,7,lamp_final/151766653696_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151766653696_0.JPG,train,True,234.99128087185576,3.326258659362793,False,False
31673,5556,7,lamp_final/151767083944_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151767083944_1.JPG,train,True,233.53264156869926,4.714084625244141,False,False
31683,5558,7,lamp_final/151767083952_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151767083952_1.JPG,train,True,450.9706017279879,9.120401382446289,False,True
31691,5559,7,lamp_final/151767313948_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151767313948_4.JPG,train,True,18.57924392312351,1.4282450675964355,True,False
31695,5560,7,lamp_final/151767424882_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151767424882_0.JPG,train,True,25.61973213987281,2.18110990524292,True,False
31699,5561,7,lamp_final/151767557736_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151767557736_0.JPG,train,True,116.04787447558859,4.955201148986816,False,False
31708,5563,7,lamp_final/151767803162_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151767803162_2.JPG,train,True,16.054402915100752,0.7731778621673584,True,False
31732,5567,7,lamp_final/151769914169_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151769914169_4.JPG,train,True,83.70344777963403,2.703416347503662,False,False
31752,5569,7,lamp_final/151770741893_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151770741893_3.JPG,train,True,53.083697122927404,2.4370908737182617,False,False
31780,5572,7,lamp_final/151771069365_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151771069365_3.JPG,train,True,442.7990347175558,5.20399284362793,False,False
31802,5574,7,lamp_final/151771345649_7.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151771345649_7.JPG,train,True,531.9003027414437,4.829105377197266,False,False
31828,5578,7,lamp_final/161246399663_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161246399663_2.JPG,train,True,59.47959025524105,2.6095619201660156,False,False
31835,5580,7,lamp_final/161284114281_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161284114281_2.JPG,train,True,149.01014028780216,4.482306480407715,False,False
31844,5582,7,lamp_final/161350324180_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161350324180_1.JPG,train,True,72.0504612371815,2.3546090126037598,False,False
31848,5583,7,lamp_final/161379720784_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161379720784_0.JPG,train,True,14.432189223345588,0.9963036775588989,True,False
31860,5585,7,lamp_final/161480605742_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161480605742_1.JPG,train,True,138.16250838535294,5.6961283683776855,False,False
31868,5587,7,lamp_final/161489892677_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161489892677_0.JPG,train,True,61.924387197799405,1.9736629724502563,False,False
31878,5588,7,lamp_final/161499094010_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161499094010_3.JPG,train,True,87.45333085630574,2.9676222801208496,False,False
31885,5589,7,lamp_final/161504147415_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161504147415_0.JPG,train,True,116.14822412321374,3.312000274658203,False,False
31893,5590,7,lamp_final/161518005443_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161518005443_4.JPG,train,True,304.2598988106474,6.06517219543457,False,False
31895,5591,7,lamp_final/161519517306_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161519517306_0.JPG,train,True,159.5045011180479,3.93613600730896,False,False
31935,5597,7,lamp_final/161659483633_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161659483633_0.JPG,train,True,18.830405509555366,1.0142792463302612,True,False
31945,5598,7,lamp_final/161662899365_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161662899365_1.JPG,train,True,19.29511260514846,2.193420648574829,True,False
31949,5599,7,lamp_final/161663568613_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161663568613_3.JPG,train,True,17.153079032023925,1.3623162508010864,True,False
31971,5602,7,lamp_final/161688481052_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161688481052_1.JPG,train,True,100.95250124547965,2.7503960132598877,False,False
31981,5605,7,lamp_final/161706363175_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161706363175_1.JPG,train,True,692.5779068945209,8.431133270263672,False,True
31985,5606,7,lamp_final/161709780290_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161709780290_3.JPG,train,True,25.830595016479492,1.367295265197754,True,False
31988,5608,7,lamp_final/161715459303_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161715459303_0.JPG,train,True,22.280643407197203,2.1441431045532227,True,False
31994,5609,7,lamp_final/161717647542_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161717647542_3.JPG,train,True,35.71816847024681,0.8855428099632263,True,False
32012,5611,7,lamp_final/161738338067_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161738338067_3.JPG,train,True,2.8105723027939002,0.8107514381408691,True,False
32019,5612,7,lamp_final/161754654942_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161754654942_0.JPG,train,True,52.357219547600835,2.225520610809326,False,False
32046,5618,7,lamp_final/161762092706_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161762092706_4.JPG,train,True,191.99629143577195,4.541242599487305,False,False
32054,5619,7,lamp_final/161762227237_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161762227237_2.JPG,train,True,269.0891125435999,3.4565048217773438,False,False
32089,5624,7,lamp_final/161768400805_7.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161768400805_7.JPG,train,True,173.88843650766498,3.9418134689331055,False,False
32104,5626,7,lamp_final/161771385620_6.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161771385620_6.JPG,train,True,36.40231076754635,1.5914318561553955,True,False
32134,5630,7,lamp_final/161775342289_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161775342289_2.JPG,train,True,163.97495253691034,3.6241912841796875,False,False
32137,5631,7,lamp_final/161776748783_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161776748783_1.JPG,train,True,3.5056987321233923,0.8402246832847595,True,False
32143,5633,7,lamp_final/161777112322_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161777112322_1.JPG,train,True,62.448306848373555,2.662210702896118,False,False
32154,5635,7,lamp_final/161777515657_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161777515657_4.JPG,train,True,9.876361846891086,0.43770378828048706,True,False
